CustomerID,Name,Email,Phone,Address
986,Marissa Hernandez,woodardjames@example.net,001-468-823-7602x11886,"Unit 3462 Box 4955
DPO AA 95114"
987,Antonio Williams,vincentmadison@example.net,736.910.9568,"247 Robert Knoll
Port Jasmine, SD 21533"
988,Richard Wolfe,jeffrey53@example.net,624.908.3586x46606,"313 Kathryn Key
New John, HI 89666"
989,Christian Pham,erin86@example.com,001-327-830-5362x422,"92301 Maria Bypass
South Codyshire, OK 57246"
990,Jay Franco,steven25@example.com,001-904-766-6342x3530,"3559 Park Pike Apt. 417
West Jennifer, OK 11035"
991,Angelica Gonzalez,erodgers@example.com,(634)708-3356x444,"USNS Watkins
FPO AA 44694"
992,Tracey Boyd,kimberlytran@example.net,488-976-2884,"4103 Harris Lights Suite 663
Turnerside, KS 11607"
993,Matthew Crosby,mejiacarlos@example.org,+1-350-852-7311x729,"5337 Dawson Walk Suite 933
Port Sharon, ND 73214"
994,Sharon Ramos,rodriguezstephanie@example.net,(667)552-8660x690,"63306 Ward Greens
Timothyhaven, WA 28197"
995,Jeffrey Dominguez,smithgina@example.com,(218)802-4639,"8655 Newton Walk
North Moniqueside, DE 76871"
996,Angela Wright,nicolecobb@example.org,(838)329-9440x34063,"1663 Parker Landing
Port Daniel, DE 66890"
997,John Jones,kelly90@example.org,001-262-528-2237x11656,"8000 Gerald Cliffs
Ashleyshire, LA 79675"
998,Robin Hall,neil46@example.net,(632)947-6638x3975,"4928 Nicole Hill Suite 899
West Peterberg, MO 48226"
999,Joel Willis,nicholas64@example.net,001-812-575-7225,"400 Shawn Loaf Suite 366
Combsberg, IN 78939"
